10/26/2019 12:54:11,0-3181958,UNLIMITED-TRACK,36.43304,-119.90532,"","",null
10/26/2019 12:49:09,0-3181958,UNLIMITED-TRACK,36.45009,-119.97495,"","",null
10/26/2019 12:44:30,0-3181958,UNLIMITED-TRACK,36.46813,-120.03493,"","",null
10/26/2019 12:39:06,0-3181958,UNLIMITED-TRACK,36.49241,-120.10333,"","",null
10/26/2019 12:34:06,0-3181958,UNLIMITED-TRACK,36.51364,-120.16974,"","",null
10/26/2019 12:29:04,0-3181958,UNLIMITED-TRACK,36.52929,-120.23917,"","",null
10/26/2019 12:24:04,0-3181958,UNLIMITED-TRACK,36.54024,-120.30763,"","",null
10/26/2019 12:19:03,0-3181958,UNLIMITED-TRACK,36.54782,-120.37613,"","",null
10/26/2019 12:14:03,0-3181958,UNLIMITED-TRACK,36.55501,-120.44312,"","",null
10/26/2019 12:09:05,0-3181958,UNLIMITED-TRACK,36.56373,-120.51007,"","",null
10/26/2019 12:04:07,0-3181958,UNLIMITED-TRACK,36.57140,-120.57747,"","",null
10/26/2019 11:59:07,0-3181958,UNLIMITED-TRACK,36.57651,-120.64627,"","",null
10/26/2019 11:54:07,0-3181958,UNLIMITED-TRACK,36.58070,-120.71634,"","",null
10/26/2019 11:49:08,0-3181958,UNLIMITED-TRACK,36.58553,-120.78574,"","",null
10/26/2019 11:44:35,0-3181958,UNLIMITED-TRACK,36.59005,-120.84744,"","",null
10/26/2019 11:39:07,0-3181958,UNLIMITED-TRACK,36.59782,-120.91985,"","",null
10/26/2019 11:34:06,0-3181958,UNLIMITED-TRACK,36.60712,-120.98271,"","",null
10/26/2019 11:29:07,0-3181958,UNLIMITED-TRACK,36.62377,-121.04382,"","",null
10/26/2019 11:24:04,0-3181958,UNLIMITED-TRACK,36.64458,-121.10013,"","",null
10/26/2019 11:19:05,0-3181958,UNLIMITED-TRACK,36.66056,-121.15877,"","",null
10/26/2019 11:14:34,0-3181958,UNLIMITED-TRACK,36.67780,-121.20903,"","",null
10/26/2019 11:09:06,0-3181958,UNLIMITED-TRACK,36.69809,-121.26149,"","",null
10/26/2019 11:04:05,0-3181958,UNLIMITED-TRACK,36.72040,-121.29857,"","",null
10/26/2019 10:59:03,0-3181958,UNLIMITED-TRACK,36.74072,-121.32957,"","",null
10/26/2019 10:54:08,0-3181958,UNLIMITED-TRACK,36.76079,-121.35904,"","",null
10/26/2019 10:49:09,0-3181958,UNLIMITED-TRACK,36.78032,-121.38609,"","",null
10/26/2019 10:44:31,0-3181958,UNLIMITED-TRACK,36.79933,-121.40675,"","",null
10/26/2019 10:39:08,0-3181958,UNLIMITED-TRACK,36.81873,-121.42993,"","",null
10/26/2019 10:34:06,0-3181958,UNLIMITED-TRACK,36.83263,-121.44128,"","",null
10/26/2019 10:29:06,0-3181958,UNLIMITED-TRACK,36.83934,-121.44223,"","",null
10/26/2019 10:24:05,0-3181958,UNLIMITED-TRACK,36.84326,-121.43626,"","",null
10/26/2019 10:19:03,0-3181958,UNLIMITED-TRACK,36.84788,-121.43385,"","",null
10/26/2019 10:14:02,0-3181958,UNLIMITED-TRACK,36.84926,-121.43306,"","",null
10/26/2019 10:09:02,0-3181958,UNLIMITED-TRACK,36.84913,-121.43357,"","",null
10/26/2019 10:04:04,0-3181958,STOP,36.84911,-121.43358,"","",null
10/26/2019 09:59:04,0-3181958,STOP,36.84911,-121.43358,"","",null
10/26/2019 09:54:06,0-3181958,UNLIMITED-TRACK,36.84906,-121.43362,"","",null
10/26/2019 09:49:09,0-3181958,UNLIMITED-TRACK,36.84916,-121.43352,"","",null
10/26/2019 09:44:26,0-3181958,UNLIMITED-TRACK,36.84912,-121.43347,"","",null
10/26/2019 09:28:00,0-3181958,STOP,36.84911,-121.43359,"","",null
10/26/2019 09:21:59,0-3181958,UNLIMITED-TRACK,36.84911,-121.43358,"","",null
10/26/2019 09:17:01,0-3181958,UNLIMITED-TRACK,36.84910,-121.43362,"","",null
10/26/2019 09:11:55,0-3181958,STOP,36.84910,-121.43359,"","",null
10/26/2019 09:06:56,0-3181958,UNLIMITED-TRACK,36.84912,-121.43359,"","",null
10/26/2019 09:01:56,0-3181958,STOP,36.84912,-121.43359,"","",null
10/26/2019 08:56:54,0-3181958,UNLIMITED-TRACK,36.84912,-121.43358,"","",null
10/26/2019 08:51:51,0-3181958,UNLIMITED-TRACK,36.84910,-121.43358,"","",null
10/26/2019 08:46:49,0-3181958,UNLIMITED-TRACK,36.84911,-121.43356,"","",null
10/26/2019 08:41:47,0-3181958,UNLIMITED-TRACK,36.84910,-121.43356,"","",null
10/26/2019 08:37:26,0-3181958,NEWMOVEMENT,36.84915,-121.43356,""," SPOT Trace has detected that the asset has moved.",null
10/26/2019 08:36:09,0-3181958,POWER-OFF,No GPS,No GPS,"","  Your SPOT Trace has been powered off.",null
10/26/2019 08:34:50,0-3181958,UNLIMITED-TRACK,36.84914,-121.43359,"","",null
10/26/2019 08:18:49,0-3181958,STOP,36.84913,-121.43359,"","",null
10/26/2019 08:13:51,0-3181958,UNLIMITED-TRACK,36.84911,-121.43359,"","",null
10/26/2019 08:08:49,0-3181958,STOP,36.84911,-121.43401,"","",null
10/26/2019 08:03:49,0-3181958,STOP,36.84915,-121.43401,"","",null
10/26/2019 07:58:52,0-3181958,UNLIMITED-TRACK,36.85209,-121.45107,"","",null
10/26/2019 07:53:48,0-3181958,UNLIMITED-TRACK,36.90490,-121.43646,"","",null
10/26/2019 07:48:48,0-3181958,UNLIMITED-TRACK,36.94395,-121.50306,"","",null
10/26/2019 07:43:48,0-3181958,UNLIMITED-TRACK,36.98133,-121.55799,"","",null
10/26/2019 07:38:49,0-3181958,STOP,37.02338,-121.56464,"","",null
10/26/2019 07:32:36,0-3181958,UNLIMITED-TRACK,37.02280,-121.56522,"","",null
10/26/2019 07:27:36,0-3181958,UNLIMITED-TRACK,37.13730,-121.63749,"","",null
10/26/2019 07:18:49,0-3181958,UNLIMITED-TRACK,37.20380,-121.71388,"","",null
10/26/2019 07:13:50,0-3181958,UNLIMITED-TRACK,37.24302,-121.80641,"","",null
10/26/2019 07:08:50,0-3181958,UNLIMITED-TRACK,37.25040,-121.92374,"","",null
10/26/2019 07:03:48,0-3181958,UNLIMITED-TRACK,37.30005,-122.03131,"","",null
10/26/2019 06:58:46,0-3181958,UNLIMITED-TRACK,37.35361,-122.10849,"","",null
10/26/2019 06:53:47,0-3181958,UNLIMITED-TRACK,37.40413,-122.18697,"","",null
10/26/2019 06:44:12,0-3181958,NEWMOVEMENT,37.42759,-122.17426,""," SPOT Trace has detected that the asset has moved.",null

